iter	RMSE
1665	7151.628481
1666	7150.783266
1667	7149.832573
1668	7148.946025
1669	7148.558083
1670	7147.967783
1671	7146.863508
1672	7145.924282
1673	7145.42912
1674	7144.745229
1675	7143.74446
1676	7141.300226
1677	7139.981815
1678	7139.033506
1679	7138.842542
1680	7138.426946
1681	7137.131452
1682	7136.287374
1683	7135.75937
1684	7135.008727
1685	7133.805961
1686	7132.538024
1687	7131.213982
1688	7130.653064
1689	7128.91862
1690	7128.550658
1691	7127.321678
1692	7126.976999
1693	7126.827829
1694	7126.174471
1695	7125.633433
1696	7125.14355
1697	7124.526398
1698	7122.968003
1699	7121.81229
1700	7121.121186
1701	7119.121511
1702	7118.064746
1703	7116.513361
1704	7115.764733
1705	7114.784809
1706	7114.019704
1707	7112.411013
1708	7111.610322
1709	7110.180817
1710	7109.528348
1711	7108.164045
1712	7107.106742
1713	7105.858317
1714	7104.323275
1715	7103.692875
1716	7102.634487
1717	7102.07363
1718	7099.827397
1719	7099.107043
1720	7098.192266
1721	7097.068716
1722	7096.328177
1723	7095.581625
1724	7094.575828
1725	7093.615516
1726	7092.308817
1727	7091.794271
1728	7090.901522
1729	7089.375765
1730	7088.39297
1731	7087.564174
1732	7086.747889
1733	7086.027606
1734	7085.393989
1735	7084.67112
1736	7083.474344
1737	7082.589499
1738	7082.09883
1739	7080.250081
1740	7079.796596
1741	7078.623145
1742	7077.06652
1743	7076.405919
1744	7076.213354
1745	7075.459856
1746	7074.840123
1747	7073.336738
1748	7072.11619
1749	7071.444337
1750	7069.945143
1751	7069.067619
1752	7068.06153
1753	7067.044727
1754	7066.176539
1755	7065.582178
1756	7063.896073
1757	7063.206299
1758	7061.986339
1759	7061.40817
1760	7060.811411
1761	7060.191178
1762	7058.537457
1763	7057.44198
1764	7056.454514
1765	7055.643851
1766	7054.910362
1767	7054.042402
1768	7052.55413
1769	7051.487077
1770	7050.934641
1771	7050.160167
1772	7049.674848
1773	7048.93471
1774	7048.471718
1775	7047.773874
1776	7046.311701
1777	7045.773847
1778	7044.835978
1779	7044.086383
1780	7042.958467
1781	7042.444255
1782	7041.847887
1783	7041.265386
1784	7040.42806
1785	7039.533344
1786	7039.288114
1787	7038.868227
1788	7038.185648
1789	7036.506514
1790	7035.059738
1791	7034.143042
1792	7033.527103
1793	7032.64044
1794	7031.921444
1795	7030.85647
1796	7029.668981
1797	7029.438097
1798	7029.02048
1799	7028.322802
1800	7027.662487
1801	7026.284383
1802	7025.010493
1803	7024.243942
1804	7023.349383
1805	7022.354133
1806	7021.341413
1807	7020.764412
1808	7019.571291
1809	7018.344372
1810	7017.476402
1811	7016.639932
1812	7015.64723
1813	7015.035053
1814	7014.256531
1815	7013.021372
1816	7012.447501
1817	7011.244912
1818	7010.409042
1819	7009.52753
1820	7008.227285
1821	7007.598751
1822	7006.59909
1823	7006.039631
1824	7005.012139
1825	7004.012639
1826	7003.296417
1827	7002.591489
1828	7001.048558
1829	7000.272498
1830	6999.585776
1831	6998.406351
1832	6997.723653
1833	6996.614903
1834	6996.091678
1835	6994.214297
1836	6993.359346
1837	6991.73476
1838	6991.243182
1839	6989.593824
1840	6988.984715
1841	6988.02658
1842	6987.598123
1843	6986.645255
1844	6985.902296
1845	6985.136362
1846	6984.615892
1847	6982.920437
1848	6981.929793
1849	6980.766914
1850	6979.894541
1851	6979.470338
1852	6978.211784
1853	6976.350872
1854	6975.679931
1855	6975.219022
1856	6974.22265
1857	6973.993393
1858	6972.537018
1859	6972.150406
1860	6971.005578
1861	6969.368392
1862	6968.548728
1863	6967.761096
1864	6966.85684
1865	6964.577399
1866	6963.206353
1867	6962.37682
1868	6961.620813
1869	6959.29443
1870	6958.34647
1871	6957.076611
1872	6956.722753
1873	6955.401116
1874	6955.024217
1875	6954.377256
1876	6952.982111
1877	6952.286265
1878	6951.178393
1879	6949.846014
1880	6949.282852
1881	6948.49378
1882	6946.93909
1883	6946.252519
1884	6945.588774
1885	6944.964605
1886	6944.248758
1887	6943.278185
1888	6942.839841
1889	6941.380665
1890	6940.770151
1891	6939.07151
1892	6938.421009
1893	6937.38176
1894	6936.700984
1895	6935.845545
1896	6935.080092
1897	6934.147992
1898	6933.227026
1899	6931.961894
1900	6931.299289
1901	6930.25847
1902	6928.971546
1903	6928.599396
1904	6926.914634
1905	6926.5235
1906	6925.304492
1907	6924.862871
1908	6924.427576
1909	6923.604797
1910	6922.938716
1911	6922.094229
1912	6920.817729
1913	6920.310203
1914	6918.883861
1915	6917.479037
1916	6916.48063
1917	6915.631459
1918	6914.357308
1919	6913.999408
1920	6913.477717
1921	6912.434982
1922	6911.087653
1923	6910.206303
1924	6909.217834
1925	6908.644669
1926	6907.905121
1927	6906.675663
1928	6905.734464
1929	6904.61462
1930	6903.805835
1931	6902.895485
1932	6901.94728
1933	6901.049024
1934	6900.6679
1935	6899.079054
1936	6898.452366
1937	6896.593802
1938	6896.139364
1939	6895.237352
1940	6894.169321
1941	6893.380834
1942	6892.681711
1943	6891.870024
1944	6890.935611
1945	6889.885562
1946	6888.672653
1947	6887.60775
1948	6886.216547
1949	6885.478828
1950	6884.719269
1951	6883.815712
1952	6882.453592
1953	6881.902953
1954	6881.342996
1955	6880.707552
1956	6879.839498
1957	6879.230397
1958	6878.769207
1959	6877.718912
1960	6877.073097
1961	6876.277005
1962	6875.457011
1963	6874.866105
1964	6874.156832
1965	6873.605251
1966	6872.780966
1967	6871.730526
1968	6870.962289
1969	6870.526242
1970	6869.720016
1971	6868.958568
1972	6867.870251
1973	6866.989139
1974	6866.196219
1975	6865.711715
1976	6864.573301
1977	6864.062541
1978	6863.103349
1979	6862.089268
1980	6861.675814
1981	6861.256993
1982	6860.686349
1983	6859.684678
1984	6859.232336
1985	6858.646561
1986	6858.449023
1987	6857.726028
1988	6856.58223
1989	6855.276309
1990	6854.621518
1991	6854.058449
1992	6852.552243
1993	6852.097147
1994	6851.401531
1995	6850.451518
1996	6849.839825
1997	6849.465319
1998	6847.868816
1999	6847.375388
2000	6846.465265
2001	6845.452705
2002	6844.676576
2003	6843.602997
2004	6842.490973
2005	6842.207363
2006	6841.536074
2007	6841.12525
2008	6840.652109
2009	6840.301107
2010	6839.677645
2011	6838.630959
2012	6838.034697
2013	6837.373312
2014	6836.872108
2015	6836.021678
2016	6835.773549
2017	6834.840564
2018	6834.347925
2019	6833.96162
2020	6833.635247
2021	6833.09059
2022	6832.865199
2023	6832.119039
2024	6831.466229
2025	6830.438665
2026	6829.640734
2027	6829.025251
2028	6828.55635
2029	6827.996144
2030	6827.138704
2031	6826.448526
2032	6825.086255
2033	6824.395777
2034	6823.366237
2035	6821.254565
2036	6820.979512
2037	6820.203518
2038	6819.583803
2039	6818.956498
2040	6818.479569
2041	6818.079203
2042	6817.512184
2043	6816.873871
2044	6816.157443
2045	6815.233946
2046	6814.755486
2047	6814.408467
2048	6813.636293
2049	6813.168564
2050	6812.142959
2051	6810.407911
2052	6809.986009
2053	6809.326823
2054	6808.521975
2055	6807.883451
2056	6806.589548
2057	6806.162515
2058	6805.657473
2059	6804.965634
2060	6803.836496
2061	6802.93207
2062	6802.003503
2063	6801.230832
2064	6800.334294
2065	6799.586644
2066	6799.127525
2067	6798.041271
2068	6797.261821
2069	6796.592695
2070	6796.070686
2071	6795.590241
2072	6794.357365
2073	6793.94227
2074	6793.190898
2075	6792.41916
2076	6791.498743
2077	6790.682293
2078	6789.328278
2079	6788.289876
2080	6787.472913
2081	6787.183581
2082	6786.249354
2083	6785.817328
2084	6785.527016
2085	6784.640123
2086	6783.494084
2087	6782.320239
2088	6781.18989
2089	6780.351811
2090	6779.561575
2091	6778.37398
2092	6777.393621
2093	6775.306281
2094	6774.723695
2095	6774.287496
2096	6773.912838
2097	6773.128199
2098	6771.867726
2099	6770.899189
2100	6770.115058
2101	6769.134719
2102	6768.661707
2103	6768.417155
2104	6767.933597
2105	6767.041305
2106	6766.448983
2107	6765.765036
2108	6765.005674
2109	6764.637138
2110	6763.338382
2111	6762.812247
2112	6761.739337
2113	6760.700598
2114	6759.126554
2115	6758.815036
2116	6758.249769
2117	6757.851051
2118	6756.42443
2119	6756.047131
2120	6755.137508
2121	6754.244059
2122	6753.377385
2123	6752.686789
2124	6751.508707
2125	6750.330883
2126	6749.595069
2127	6748.542023
2128	6747.116675
2129	6746.524857
2130	6745.532147
2131	6744.619469
2132	6742.344884
2133	6741.388771
2134	6740.468115
2135	6740.276085
2136	6739.106828
2137	6738.37451
2138	6737.805827
2139	6737.000213
2140	6735.877123
2141	6734.996341
2142	6734.564263
2143	6734.087511
2144	6733.536432
2145	6733.15588
2146	6732.595008
2147	6732.018624
2148	6731.307589
2149	6730.87643
2150	6730.110595
2151	6729.893236
2152	6729.423579
2153	6728.97591
2154	6728.56717
2155	6727.682763
2156	6726.979515
2157	6726.345098
2158	6725.964031
2159	6725.566094
2160	6725.102887
2161	6724.38176
2162	6723.12162
2163	6722.328824
2164	6721.877869
2165	6720.886605
2166	6719.617406
2167	6719.029651
2168	6717.023288
2169	6716.245657
2170	6715.630253
2171	6714.853942
2172	6714.627243
2173	6714.204153
2174	6713.619422
2175	6713.031441
2176	6712.728129
2177	6712.087069
2178	6711.407306
2179	6710.825368
2180	6710.613996
2181	6710.154002
2182	6709.374234
2183	6708.809386
2184	6708.172018
2185	6706.810557
2186	6705.814895
2187	6705.041342
2188	6703.652032
2189	6703.185354
2190	6702.720577
2191	6702.156773
2192	6701.391293
2193	6700.672145
2194	6699.777913
2195	6699.057176
2196	6698.498575
2197	6697.593618
2198	6696.710288
2199	6695.127598
2200	6694.411296
2201	6693.321358
2202	6692.350582
2203	6692.176116
2204	6690.819312
2205	6690.407579
2206	6689.477023
2207	6688.105107
2208	6687.373791
2209	6686.627719
2210	6685.886173
2211	6685.064098
2212	6684.483154
2213	6683.728248
2214	6683.432432
2215	6682.25452
2216	6681.463877
2217	6680.36441
2218	6678.509342
2219	6677.327105
2220	6676.666712
2221	6676.078487
2222	6675.620553
2223	6675.208222
2224	6675.035198
2225	6674.462898
2226	6673.432392
2227	6672.959351
2228	6672.4216
2229	6672.008122
2230	6671.654726
2231	6671.098348
2232	6670.790357
2233	6670.184041
2234	6669.436102
2235	6669.074938
2236	6668.202322
2237	6667.354536
2238	6666.889518
2239	6666.293116
2240	6665.319503
2241	6663.365924
2242	6662.260692
2243	6661.675794
2244	6661.101161
2245	6660.562349
2246	6659.989668
2247	6659.124162
2248	6658.140428
2249	6657.362013
2250	6656.306154
2251	6655.741416
2252	6654.707746
2253	6654.343472
2254	6653.602066
2255	6652.545383
2256	6651.581796
2257	6651.202306
2258	6650.493792
2259	6649.350727
2260	6648.896623
2261	6647.987256
2262	6647.347656
2263	6646.950533
2264	6645.493119
2265	6644.984649
2266	6643.839519
2267	6642.743702
2268	6642.220072
2269	6641.227244
2270	6640.591235
2271	6639.886094
2272	6639.373125
2273	6638.593887
2274	6638.015306
2275	6637.389634
2276	6636.77189
2277	6635.95837
2278	6635.411323
2279	6635.191849
2280	6634.421236
2281	6633.861266
2282	6632.927291
2283	6632.099305
2284	6631.47872
2285	6631.185826
2286	6630.121499
2287	6629.645887
2288	6629.106059
2289	6628.452507
2290	6627.540533
2291	6627.214382
2292	6626.748927
2293	6626.603193
2294	6625.660431
2295	6625.033922
2296	6624.670621
2297	6623.648844
2298	6623.213303
2299	6622.368111
2300	6621.644811
2301	6620.497576
2302	6620.180009
2303	6619.371009
2304	6618.615603
2305	6618.157863
2306	6617.324551
2307	6616.230464
2308	6614.732917
2309	6613.486497
2310	6613.000829
2311	6612.735372
2312	6612.070389
2313	6611.256666
2314	6610.939622
2315	6610.299134
2316	6609.163186
2317	6608.385023
2318	6608.008106
2319	6607.369907
2320	6606.759476
2321	6605.797134
2322	6605.513935
2323	6604.998115
2324	6604.159652
2325	6603.753438
2326	6602.706016
2327	6602.101764
2328	6601.280632
2329	6600.570531
2330	6599.999039
2331	6599.668168
2332	6599.075404
2333	6598.3544
2334	6597.654431
2335	6597.114999
2336	6595.965035
2337	6595.327584
2338	6594.947702
2339	6594.747198
2340	6594.400781
2341	6593.844149
2342	6593.52325
2343	6592.378884
2344	6591.385407
2345	6590.850857
2346	6590.310474
2347	6589.866504
2348	6589.186604
2349	6588.537331
2350	6587.950408
2351	6587.609216
2352	6586.913302
2353	6585.678138
2354	6585.178902
2355	6584.197409
2356	6583.684717
2357	6582.823471
2358	6581.452797
2359	6580.657334
2360	6579.752834
2361	6579.164382
2362	6578.705066
2363	6577.778205
2364	6576.228875
2365	6575.211541
2366	6574.349177
2367	6573.715429
2368	6573.359084
2369	6572.799917
2370	6572.018522
2371	6570.844223
2372	6570.476305
2373	6569.48114
2374	6568.994582
2375	6567.358039
2376	6566.800656
2377	6566.387312
2378	6565.47198
2379	6564.737113
2380	6564.128443
2381	6563.900118
2382	6563.014355
2383	6562.164336
2384	6561.704261
2385	6561.270704
2386	6559.848726
2387	6559.053691
2388	6558.447315
2389	6557.919481
2390	6557.294302
2391	6556.366522
2392	6555.909959
2393	6555.128165
2394	6554.40243
2395	6553.313858
2396	6552.567969
2397	6551.633377
2398	6551.05324
2399	6550.181493
2400	6549.945739
2401	6549.628931
2402	6549.010691
2403	6548.525136
2404	6547.953573
2405	6547.433296
2406	6546.835541
2407	6546.419251
2408	6545.659855
2409	6545.143524
2410	6543.883035
2411	6543.302237
2412	6542.777885
2413	6542.429616
2414	6542.280829
2415	6541.248746
2416	6540.735714
2417	6540.070641
2418	6539.541814
2419	6538.80858
2420	6538.318066
2421	6537.741462
2422	6537.261448
2423	6536.988341
2424	6536.049166
2425	6535.400776
2426	6534.719119
2427	6533.936697
2428	6533.349898
2429	6532.477957
2430	6531.800491
2431	6531.348412
2432	6530.909961
2433	6530.245123
2434	6529.843418
2435	6529.50044
2436	6529.020079
2437	6528.817736
2438	6528.064762
2439	6527.205674
2440	6526.827107
2441	6526.306973
2442	6525.777721
2443	6525.153653
2444	6524.628775
2445	6523.484898
2446	6523.055947
2447	6522.305499
2448	6522.011338
2449	6520.720901
2450	6520.387464
2451	6519.786648
2452	6519.223881
2453	6518.86531
2454	6517.304005
2455	6516.762646
2456	6515.710907
2457	6515.140767
2458	6514.603988
2459	6513.839535
2460	6513.547934
2461	6512.636185
2462	6511.686093
2463	6511.012654
2464	6510.351158
2465	6509.246233
2466	6508.796431
2467	6508.398215
2468	6508.134296
2469	6507.830933
2470	6507.194371
2471	6506.702729
2472	6505.059959
2473	6504.589021
2474	6504.238148
2475	6503.306743
2476	6501.763451
2477	6500.614758
2478	6499.866517
2479	6499.476166
2480	6498.925083
2481	6498.583724
2482	6497.976217
2483	6496.768079
2484	6495.36488
2485	6494.457135
2486	6493.415042
2487	6493.070902
2488	6492.880868
2489	6492.297625
2490	6491.984785
2491	6491.372138
2492	6490.744637
2493	6490.066073
2494	6489.68086
2495	6489.150639
2496	6488.790629
2497	6488.096234
2498	6487.278313
2499	6486.458021
2500	6485.651489
2501	6485.0019
2502	6484.410936
2503	6483.91139
2504	6483.485919
2505	6483.135026
2506	6482.545899
2507	6481.953367
2508	6480.958133
2509	6479.869993
2510	6478.958202
2511	6478.613384
2512	6477.225764
2513	6476.808957
2514	6475.951015
2515	6475.569043
2516	6474.913877
2517	6474.319668
2518	6473.711539
2519	6472.615521
2520	6471.784323
2521	6471.267691
2522	6470.756915
2523	6470.171857
2524	6469.900527
2525	6469.487754
2526	6469.088286
2527	6468.732042
2528	6467.846998
2529	6467.312641
2530	6466.747158
2531	6466.592672
2532	6465.974713
2533	6465.03756
2534	6464.706664
2535	6464.280426
2536	6463.786381
2537	6463.227912
2538	6462.551961
2539	6461.624814
2540	6461.23307
2541	6460.633464
2542	6460.060607
2543	6459.321735
2544	6458.765259
2545	6458.323932
2546	6456.861259
2547	6456.155097
2548	6455.927533
2549	6455.770776
2550	6455.044041
2551	6454.867691
2552	6454.305346
2553	6453.914144
2554	6453.637548
2555	6453.341036
2556	6452.783294
2557	6452.485836
2558	6451.689584
2559	6451.318462
2560	6450.944696
2561	6450.425917
2562	6450.128412
2563	6449.504555
2564	6449.08072
2565	6448.315338
2566	6447.652016
2567	6446.928596
2568	6446.640784
2569	6445.343863
2570	6444.784084
2571	6443.681547
2572	6442.788928
2573	6441.947374
2574	6440.795692
2575	6440.381195
2576	6439.779053
2577	6439.242387
2578	6438.640849
2579	6438.414371
2580	6437.964501
2581	6437.79287
2582	6436.675852
2583	6436.182425
2584	6435.391125
2585	6435.00417
2586	6434.653973
2587	6433.53994
2588	6433.249633
2589	6432.795394
2590	6432.129665
2591	6431.47449
2592	6430.655518
2593	6429.917878
2594	6429.293665
2595	6428.159434
2596	6427.663701
2597	6427.121242
2598	6426.742919
2599	6425.599579
2600	6424.566725
2601	6423.832129
2602	6423.493088
2603	6423.051836
2604	6422.620315
2605	6422.12235
2606	6421.833256
2607	6421.396502
2608	6420.398189
2609	6419.682701
2610	6419.179687
2611	6418.835724
2612	6418.595666
2613	6418.374373
2614	6418.080323
2615	6417.723097
2616	6416.478544
2617	6415.635151
2618	6415.289776
2619	6414.952102
2620	6414.495879
2621	6413.828733
2622	6413.573457
2623	6413.319107
2624	6412.655953
2625	6412.092541
2626	6411.562058
2627	6411.06134
2628	6410.487359
2629	6410.064974
2630	6409.706
2631	6409.316977
2632	6408.939674
2633	6408.72604
2634	6408.419048
2635	6408.14149
2636	6407.590937
2637	6406.931784
2638	6406.672179
2639	6405.924109
2640	6405.397439
2641	6404.69066
2642	6404.071743
2643	6403.046511
2644	6402.59904
2645	6402.073637
2646	6401.126669
2647	6400.730513
2648	6400.233267
2649	6399.412092
2650	6398.316476
2651	6397.63613
2652	6397.111284
2653	6396.995723
2654	6396.705375
2655	6395.550105
2656	6394.614199
2657	6394.040815
2658	6393.532528
2659	6393.193918
2660	6392.756932
2661	6392.104466
2662	6391.85269
2663	6391.007765
2664	6390.057812
2665	6389.497601
2666	6388.972593
2667	6388.504333
2668	6388.097433
2669	6387.042341
2670	6386.5271
2671	6386.008268
2672	6385.471718
2673	6384.909959
2674	6384.65403
2675	6383.988788
2676	6383.808869
2677	6383.170251
2678	6382.888394
2679	6379.726883
2680	6379.182284
2681	6378.99594
2682	6378.579274
2683	6377.571841
2684	6377.185381
2685	6376.747614
2686	6376.139198
2687	6375.82079
2688	6375.196339
2689	6374.312071
2690	6373.849816
2691	6373.537169
2692	6372.909948
2693	6372.607574
2694	6371.614144
2695	6370.926974
2696	6369.916613
2697	6369.140696
2698	6368.573685
2699	6368.254516
2700	6367.841434
2701	6367.506049
2702	6367.065134
2703	6366.733965
2704	6366.225714
2705	6365.055685
2706	6364.721892
2707	6364.164119
2708	6363.713244
2709	6363.249726
2710	6362.769574
2711	6362.261306
2712	6361.349933
2713	6360.598372
2714	6360.343719
2715	6359.841259
2716	6359.482426
2717	6359.073762
2718	6358.716193
2719	6358.053241
2720	6357.783089
2721	6357.221698
2722	6356.704641
2723	6356.322327
2724	6356.015104
2725	6355.651738
2726	6354.49859
2727	6353.937891
2728	6353.465193
2729	6353.076353
2730	6352.634354
2731	6352.308176
2732	6351.411199
2733	6351.083418
2734	6350.448359
2735	6349.688632
2736	6348.965636
2737	6348.535194
2738	6347.92609
2739	6347.639812
2740	6347.06673
2741	6346.819744
2742	6346.506814
2743	6345.817135
2744	6345.587617
2745	6345.322866
2746	6344.916601
2747	6344.03169
2748	6343.816327
2749	6343.505659
2750	6342.943606
2751	6342.282869
2752	6341.503317
2753	6340.869424
2754	6340.533471
2755	6340.001944
2756	6339.346298
2757	6338.849147
2758	6338.470533
2759	6337.991315
2760	6337.495148
2761	6336.766071
2762	6336.265155
2763	6335.892582
2764	6335.078868
2765	6334.62287
2766	6333.899631
2767	6333.429042
2768	6332.858251
2769	6332.361138
2770	6331.919767
2771	6331.456626
2772	6331.162205
2773	6330.370888
2774	6330.163948
2775	6329.283593
2776	6328.65482
2777	6328.002932
2778	6327.488585
2779	6327.196162
2780	6326.746872
2781	6326.189626
2782	6325.950518
2783	6325.012965
2784	6324.300689
2785	6323.549129
2786	6323.443572
2787	6322.957561
2788	6322.454405
2789	6321.820643
2790	6321.470784
2791	6321.063465
2792	6320.243378
2793	6319.808538
2794	6319.393662
2795	6317.19384
2796	6316.859535
2797	6316.606608
2798	6316.126949
2799	6315.783947
2800	6315.432048
2801	6313.721066
2802	6313.535216
2803	6312.564527
2804	6312.244256
2805	6311.937813
2806	6311.395032
2807	6310.826978
2808	6310.276147
2809	6309.426023
2810	6308.928472
2811	6308.447298
2812	6307.97838
2813	6307.703792
2814	6306.766041
2815	6306.10046
2816	6305.768878
2817	6305.134104
2818	6304.221652
2819	6303.478369
2820	6303.011112
2821	6302.313554
2822	6301.520081
2823	6301.426383
2824	6300.356245
2825	6299.94193
2826	6299.405335
2827	6298.622779
2828	6298.008736
2829	6297.355695
2830	6296.921224
2831	6296.173359
2832	6295.760566
2833	6295.281465
2834	6294.789421
2835	6294.312705
2836	6293.825164
2837	6293.643532
2838	6292.885443
2839	6292.412933
2840	6292.012627
2841	6291.534847
2842	6291.091602
2843	6290.728852
2844	6289.709682
2845	6288.833893
2846	6288.414245
2847	6287.279959
2848	6286.762987
2849	6285.957744
2850	6285.304349
2851	6284.706841
2852	6283.965872
2853	6283.47844
2854	6283.165638
2855	6282.634063
2856	6282.299196
2857	6282.03715
2858	6281.791639
2859	6281.546999
2860	6281.053966
2861	6280.362941
2862	6279.562937
2863	6278.752709
2864	6278.322862
2865	6277.136025
2866	6275.86659
2867	6275.442862
2868	6274.823504
2869	6274.336215
2870	6273.883353
2871	6273.486817
2872	6273.023125
2873	6272.487214
2874	6271.941891
2875	6271.345414
2876	6270.492629
2877	6269.885406
2878	6269.479899
2879	6268.802668
2880	6268.488086
2881	6268.342275
2882	6267.46634
2883	6266.869218
2884	6266.657442
2885	6266.328844
2886	6265.965477
2887	6265.643522
2888	6265.079418
2889	6264.656808
2890	6264.009213
2891	6263.42094
2892	6262.798965
2893	6262.3741
2894	6262.016673
2895	6261.709542
2896	6261.289282
2897	6260.535534
2898	6259.941589
2899	6259.582343
2900	6259.103224
2901	6258.58788
2902	6258.245705
2903	6257.634585
2904	6257.277632
2905	6256.800878
2906	6256.239343
2907	6255.826405
2908	6255.111688
2909	6254.252161
2910	6253.542359
2911	6252.835276
2912	6252.373653
2913	6251.827917
2914	6251.678136
2915	6251.247324
2916	6250.930378
2917	6250.552016
2918	6249.823892
2919	6249.268497
2920	6248.93336
2921	6248.380921
2922	6247.666135
2923	6247.509453
2924	6246.949963
2925	6246.002434
2926	6245.487763
2927	6245.02561
2928	6244.755887
2929	6244.268822
2930	6243.698663
2931	6243.03467
2932	6242.82188
2933	6242.410147
2934	6242.146901
2935	6241.619585
2936	6241.237852
2937	6240.572627
2938	6239.41517
2939	6239.042579
2940	6238.396827
2941	6238.051781
2942	6237.4855
2943	6236.913491
2944	6236.461611
2945	6235.964014
2946	6235.339982
2947	6234.426895
2948	6234.223451
2949	6233.174423
2950	6232.711327
2951	6232.626868
2952	6232.35943
2953	6231.371037
2954	6230.547852
2955	6230.290991
2956	6229.59121
2957	6228.440117
2958	6228.151619
2959	6227.807333
2960	6227.603986
2961	6227.318903
2962	6227.033273
2963	6226.572149
2964	6226.10731
2965	6225.606992
2966	6225.016453
2967	6224.878911
2968	6223.026318
2969	6222.53974
2970	6222.056564
2971	6221.100683
2972	6220.795491
2973	6220.316178
2974	6219.853687
2975	6219.053177
2976	6218.664608
2977	6218.067393
2978	6217.424939
2979	6216.950867
2980	6216.513407
2981	6216.148394
2982	6215.646487
2983	6215.202468
2984	6214.895284
2985	6214.353407
2986	6213.897306
2987	6213.132363
2988	6212.729059
2989	6212.397592
2990	6211.43756
2991	6210.94889
2992	6210.172909
2993	6209.850098
2994	6209.609112
2995	6208.755962
2996	6207.373662
2997	6207.297429
2998	6207.103397
2999	6206.584628
3000	6206.192757
3001	6205.413496
3002	6205.064099
3003	6203.89355
3004	6203.51825
3005	6203.080505
3006	6202.980844
3007	6202.410658
3008	6202.121819
3009	6201.263661
3010	6200.860163
3011	6200.597644
3012	6199.878444
3013	6199.380203
3014	6199.070867
3015	6198.630865
3016	6198.330487
3017	6198.004914
3018	6197.415033
3019	6196.904427
3020	6196.435129
3021	6195.926676
3022	6195.676858
3023	6195.379914
3024	6195.016012
3025	6194.417246
3026	6193.967371
3027	6193.589139
3028	6193.290225
3029	6192.329889
3030	6191.863622
3031	6191.710588
3032	6191.281529
3033	6190.547503
3034	6189.83687
3035	6189.485615
3036	6189.11012
3037	6188.971806
3038	6187.678123
3039	6187.00761
3040	6186.653056
3041	6186.218396
3042	6185.987289
3043	6185.74574
3044	6185.183676
3045	6184.789826
3046	6184.237986
3047	6183.670847
3048	6182.761664
3049	6182.339479
3050	6182.00591
3051	6181.361888
3052	6180.47048
3053	6179.452096
3054	6178.960203
3055	6178.527582
3056	6178.031446
3057	6177.841242
3058	6177.291461
3059	6175.853291
3060	6175.397826
3061	6174.322972
3062	6173.777298
3063	6173.006659
3064	6172.54037
3065	6171.446194
3066	6171.169161
3067	6170.985996
3068	6170.248916
3069	6169.957196
3070	6169.40243
3071	6168.919743
3072	6168.577975
3073	6168.048452
3074	6167.417852
3075	6166.994536
3076	6166.714117
3077	6166.17405
3078	6165.791084
3079	6165.22215
3080	6164.830544
3081	6164.484868
3082	6163.814842
3083	6163.374174
3084	6162.955203
3085	6162.567262
3086	6161.704379
3087	6160.929655
3088	6160.446779
3089	6159.199152
3090	6158.802019
3091	6158.22611
3092	6158.043401
3093	6157.504093
3094	6157.012165
3095	6156.438655
3096	6155.542631
3097	6155.206155
3098	6154.438318
3099	6153.845765
3100	6153.40172
3101	6152.85767
3102	6152.468846
3103	6152.040524
3104	6151.52671
3105	6150.949819
3106	6150.730479
3107	6150.454374
3108	6150.112065
3109	6149.719132
3110	6149.318727
3111	6148.451832
3112	6148.011919
3113	6147.749866
3114	6147.188795
3115	6146.996543
3116	6146.329996
3117	6146.118188
3118	6145.675756
3119	6144.828101
3120	6144.185237
3121	6143.823034
3122	6143.02131
3123	6142.256948
3124	6141.383628
3125	6140.989642
3126	6140.560069
3127	6139.691854
3128	6139.16684
3129	6138.602575
3130	6138.353195
3131	6137.606838
3132	6136.932877
3133	6136.225932
3134	6135.947778
3135	6135.393024
3136	6135.172309
3137	6134.606717
3138	6133.965001
3139	6133.79777
3140	6133.318107
3141	6132.956554
3142	6132.355371
3143	6132.0321
3144	6131.730603
3145	6131.506977
3146	6130.998478
3147	6130.255544
3148	6129.628939
3149	6129.093659
3150	6128.721985
3151	6128.281116
3152	6127.328568
3153	6126.95923
3154	6126.748644
3155	6126.626224
3156	6125.933739
3157	6125.549001
3158	6125.259476
3159	6124.914967
3160	6124.232991
3161	6123.873566
3162	6123.299825
3163	6123.018609
3164	6122.745086
3165	6122.279412
3166	6121.527088
3167	6121.194381
3168	6120.878018
3169	6120.46407
3170	6119.915726
3171	6119.680976
3172	6119.077299
3173	6118.766678
3174	6118.602882
3175	6118.253067
3176	6118.080916
3177	6117.628318
3178	6117.187652
3179	6116.289596
3180	6115.752808
3181	6115.478482
3182	6114.958253
3183	6114.630118
3184	6113.892411
3185	6113.456902
3186	6113.094828
3187	6112.396628
3188	6111.748991
3189	6109.977586
3190	6109.712796
3191	6109.202409
3192	6108.654357
3193	6108.223699
3194	6107.633068
3195	6107.164295
3196	6106.658359
3197	6106.044611
3198	6105.725519
3199	6105.08886
3200	6104.7381
3201	6104.341322
3202	6103.564558
3203	6103.286683
3204	6102.988665
3205	6102.397897
3206	6102.110365
3207	6101.571464
3208	6101.064763
3209	6100.294514
3210	6099.784796
3211	6099.659726
3212	6099.357927
3213	6098.942535
3214	6098.650451
3215	6098.20396
3216	6097.432689
3217	6097.019319
3218	6096.617594
