iter	Passed	Remaining
1663	80003	160392
1664	80054	160350
1665	80105	160306
1666	80153	160258
1667	80201	160210
1668	80248	160159
1669	80294	160107
1670	80335	160046
1671	80378	159986
1672	80420	159927
1673	80464	159872
1674	80511	159822
1675	80563	159780
1676	80609	159729
1677	80653	159673
1678	80699	159619
1679	80746	159569
1680	80793	159521
1681	80836	159463
1682	80881	159409
1683	80928	159357
1684	80979	159315
1685	81027	159268
1686	81073	159216
1687	81130	159184
1688	81176	159133
1689	81226	159088
1690	81274	159039
1691	81317	158983
1692	81362	158928
1693	81400	158860
1694	81447	158810
1695	81487	158746
1696	81532	158693
1697	81575	158635
1698	81630	158600
1699	81681	158559
1700	81731	158513
1701	81792	158491
1702	81837	158436
1703	81882	158383
1704	81931	158337
1705	81976	158281
1706	82024	158235
1707	82072	158185
1708	82118	158134
1709	82166	158086
1710	82208	158027
1711	82260	157986
1712	82306	157933
1713	82359	157895
1714	82400	157834
1715	82446	157782
1716	82490	157726
1717	82533	157669
1718	82581	157619
1719	82625	157565
1720	82676	157522
1721	82725	157476
1722	82776	157433
1723	82843	157422
1724	82904	157399
1725	82963	157370
1726	83021	157342
1727	83075	157304
1728	83126	157263
1729	83186	157236
1730	83245	157208
1731	83299	157172
1732	83350	157129
1733	83400	157085
1734	83454	157048
1735	83506	157007
1736	83564	156978
1737	83615	156934
1738	83668	156896
1739	83728	156870
1740	83787	156842
1741	83847	156816
1742	83896	156770
1743	83949	156731
1744	83993	156674
1745	84036	156617
1746	84085	156570
1747	84130	156517
1748	84179	156471
1749	84233	156433
1750	84287	156396
1751	84330	156338
1752	84377	156288
1753	84430	156248
1754	84478	156200
1755	84520	156142
1756	84563	156084
1757	84606	156026
1758	84650	155970
1759	84692	155911
1760	84736	155856
1761	84783	155804
1762	84833	155760
1763	84883	155715
1764	84932	155669
1765	84989	155637
1766	85044	155602
1767	85091	155552
1768	85135	155495
1769	85185	155452
1770	85231	155399
1771	85284	155360
1772	85334	155314
1773	85374	155253
1774	85414	155189
1775	85457	155131
1776	85509	155090
1777	85549	155028
1778	85598	154981
1779	85645	154930
1780	85692	154881
1781	85741	154834
1782	85796	154799
1783	85846	154754
1784	85891	154701
1785	85936	154646
1786	85983	154596
1787	86036	154557
1788	86075	154493
1789	86124	154446
1790	86174	154402
1791	86217	154344
1792	86275	154314
1793	86321	154262
1794	86369	154214
1795	86421	154172
1796	86472	154129
1797	86522	154085
1798	86574	154043
1799	86620	153992
1800	86670	153946
1801	86715	153892
1802	86769	153856
1803	86820	153813
1804	86877	153780
1805	86923	153728
1806	86978	153693
1807	87028	153646
1808	87084	153614
1809	87133	153567
1810	87182	153520
1811	87235	153480
1812	87280	153426
1813	87324	153371
1814	87368	153316
1815	87419	153273
1816	87466	153223
1817	87508	153163
1818	87558	153119
1819	87611	153080
1820	87666	153043
1821	87718	153001
1822	87770	152961
1823	87827	152927
1824	87873	152875
1825	87916	152819
1826	87958	152759
1827	87999	152698
1828	88045	152647
1829	88088	152590
1830	88128	152527
1831	88173	152474
1832	88216	152416
1833	88260	152362
1834	88301	152302
1835	88347	152249
1836	88390	152193
1837	88444	152155
1838	88500	152121
1839	88548	152073
1840	88589	152012
1841	88635	151960
1842	88673	151895
1843	88723	151850
1844	88765	151791
1845	88807	151732
1846	88846	151669
1847	88891	151616
1848	88936	151561
1849	88988	151521
1850	89033	151467
1851	89077	151412
1852	89122	151359
1853	89172	151313
1854	89224	151272
1855	89284	151245
1856	89344	151216
1857	89392	151168
1858	89447	151132
1859	89495	151082
1860	89549	151045
1861	89603	151007
1862	89676	151001
1863	89750	150997
1864	89822	150988
1865	89905	150998
1866	89984	151003
1867	90059	150999
1868	90135	150997
1869	90191	150962
1870	90255	150940
1871	90315	150911
1872	90368	150872
1873	90425	150837
1874	90475	150791
1875	90531	150756
1876	90584	150716
1877	90663	150719
1878	90746	150728
1879	90800	150689
1880	90855	150653
1881	90908	150613
1882	90970	150587
1883	91024	150548
1884	91075	150503
1885	91128	150462
1886	91181	150422
1887	91234	150382
1888	91284	150336
1889	91341	150302
1890	91395	150263
1891	91451	150228
1892	91508	150193
1893	91567	150162
1894	91622	150125
1895	91674	150083
1896	91731	150049
1897	91787	150013
1898	91839	149971
1899	91890	149927
1900	91943	149885
1901	91998	149847
1902	92059	149819
1903	92114	149783
1904	92165	149738
1905	92222	149703
1906	92272	149658
1907	92330	149625
1908	92389	149594
1909	92462	149586
1910	92522	149556
1911	92583	149528
1912	92648	149506
1913	92697	149458
1914	92753	149422
1915	92815	149395
1916	92871	149359
1917	92913	149300
1918	92958	149246
1919	92999	149186
1920	93044	149133
1921	93096	149089
1922	93143	149039
1923	93187	148983
1924	93235	148934
1925	93276	148873
1926	93319	148817
1927	93364	148764
1928	93407	148706
1929	93458	148662
1930	93498	148600
1931	93543	148546
1932	93592	148499
1933	93644	148455
1934	93686	148397
1935	93743	148362
1936	93799	148326
1937	93868	148309
1938	93928	148279
1939	93988	148250
1940	94044	148212
1941	94104	148182
1942	94154	148137
1943	94202	148087
1944	94251	148039
1945	94295	147984
1946	94342	147933
1947	94384	147876
1948	94428	147820
1949	94470	147760
1950	94522	147718
1951	94576	147678
1952	94621	147624
1953	94663	147566
1954	94706	147508
1955	94753	147458
1956	94803	147413
1957	94850	147362
1958	94891	147302
1959	94938	147252
1960	94978	147189
1961	95021	147132
1962	95075	147094
1963	95121	147040
1964	95165	146985
1965	95203	146922
1966	95255	146879
1967	95302	146827
1968	95349	146776
1969	95397	146727
1970	95453	146691
1971	95511	146656
1972	95562	146613
1973	95610	146563
1974	95653	146507
1975	95695	146448
1976	95742	146398
1977	95787	146344
1978	95831	146289
1979	95877	146236
1980	95917	146175
1981	95961	146121
1982	96013	146078
1983	96061	146029
1984	96104	145971
1985	96148	145916
1986	96190	145858
1987	96231	145799
1988	96275	145744
1989	96316	145685
1990	96362	145632
1991	96403	145573
1992	96459	145536
1993	96508	145488
1994	96561	145447
1995	96612	145402
1996	96665	145361
1997	96711	145309
1998	96770	145277
1999	96821	145231
2000	96871	145186
2001	96918	145136
2002	96966	145086
2003	97024	145052
2004	97082	145018
2005	97129	144967
2006	97180	144923
2007	97228	144874
2008	97278	144828
2009	97325	144777
2010	97377	144734
2011	97424	144683
2012	97477	144641
2013	97525	144593
2014	97567	144535
2015	97616	144487
2016	97658	144429
2017	97707	144382
2018	97753	144331
2019	97792	144267
2020	97835	144211
2021	97875	144151
2022	97917	144093
2023	97960	144036
2024	98006	143984
2025	98057	143940
2026	98107	143894
2027	98159	143851
2028	98209	143804
2029	98255	143753
2030	98306	143708
2031	98350	143653
2032	98396	143601
2033	98440	143547
2034	98492	143503
2035	98533	143444
2036	98573	143384
2037	98628	143345
2038	98676	143295
2039	98723	143245
2040	98767	143190
2041	98817	143145
2042	98872	143106
2043	98922	143060
2044	98970	143011
2045	99023	142969
2046	99073	142922
2047	99125	142879
2048	99180	142840
2049	99226	142789
2050	99275	142741
2051	99325	142695
2052	99368	142639
2053	99414	142587
2054	99459	142534
2055	99510	142490
2056	99559	142442
2057	99600	142383
2058	99643	142326
2059	99695	142283
2060	99745	142238
2061	99791	142185
2062	99833	142128
2063	99877	142074
2064	99925	142025
2065	99975	141978
2066	100027	141935
2067	100076	141888
2068	100123	141836
2069	100161	141774
2070	100216	141735
2071	100260	141680
2072	100300	141620
2073	100340	141560
2074	100384	141506
2075	100426	141447
2076	100469	141392
2077	100510	141334
2078	100554	141280
2079	100597	141222
2080	100646	141176
2081	100689	141120
2082	100742	141078
2083	100789	141027
2084	100829	140967
2085	100876	140918
2086	100921	140864
2087	100969	140816
2088	101017	140766
2089	101062	140713
2090	101113	140669
2091	101158	140615
2092	101206	140567
2093	101262	140529
2094	101308	140477
2095	101356	140428
2096	101398	140371
2097	101442	140317
2098	101494	140274
2099	101542	140225
2100	101590	140176
2101	101632	140118
2102	101671	140058
2103	101712	140000
2104	101760	139950
2105	101812	139907
2106	101860	139858
2107	101903	139803
2108	101951	139754
2109	101994	139699
2110	102044	139652
2111	102089	139599
2112	102134	139546
2113	102180	139494
2114	102227	139445
2115	102272	139391
2116	102323	139348
2117	102372	139299
2118	102415	139244
2119	102460	139191
2120	102507	139142
2121	102552	139088
2122	102592	139029
2123	102637	138975
2124	102686	138928
2125	102740	138887
2126	102788	138838
2127	102844	138800
2128	102896	138758
2129	102939	138702
2130	102992	138660
2131	103041	138613
2132	103089	138564
2133	103131	138507
2134	103177	138456
2135	103219	138399
2136	103260	138341
2137	103299	138280
2138	103345	138228
2139	103396	138184
2140	103445	138137
2141	103497	138093
2142	103539	138037
2143	103588	137988
2144	103633	137936
2145	103682	137889
2146	103725	137833
2147	103766	137775
2148	103815	137727
2149	103861	137677
2150	103912	137631
2151	103953	137574
2152	103998	137521
2153	104040	137464
2154	104088	137416
2155	104138	137370
2156	104182	137316
2157	104228	137264
2158	104268	137205
2159	104312	137151
2160	104354	137094
2161	104403	137047
2162	104458	137007
2163	104502	136954
2164	104542	136895
2165	104587	136842
2166	104631	136788
2167	104672	136730
2168	104716	136677
2169	104764	136628
2170	104809	136576
2171	104855	136524
2172	104895	136465
2173	104946	136420
2174	104991	136368
2175	105040	136321
2176	105086	136269
2177	105132	136218
2178	105180	136169
2179	105224	136116
2180	105267	136061
2181	105312	136008
2182	105357	135955
2183	105401	135901
2184	105452	135857
2185	105505	135815
2186	105548	135760
2187	105596	135711
2188	105638	135655
2189	105683	135603
2190	105728	135550
2191	105773	135497
2192	105815	135441
2193	105859	135388
2194	105903	135334
2195	105951	135285
2196	106001	135239
2197	106051	135193
2198	106096	135141
2199	106144	135093
2200	106201	135055
2201	106247	135004
2202	106287	134945
2203	106327	134887
2204	106369	134831
2205	106412	134776
2206	106462	134730
2207	106512	134683
2208	106555	134629
2209	106601	134577
2210	106650	134531
2211	106692	134474
2212	106740	134425
2213	106784	134372
2214	106825	134315
2215	106872	134265
2216	106911	134206
2217	106956	134154
2218	107005	134106
2219	107063	134070
2220	107118	134031
2221	107160	133974
2222	107201	133918
2223	107244	133863
2224	107283	133803
2225	107326	133747
2226	107370	133695
2227	107413	133640
2228	107460	133590
2229	107504	133537
2230	107555	133491
2231	107604	133445
2232	107645	133387
2233	107686	133330
2234	107733	133281
2235	107780	133231
2236	107824	133178
2237	107870	133126
2238	107920	133080
2239	107964	133027
2240	108016	132984
2241	108060	132931
2242	108111	132886
2243	108171	132852
2244	108233	132821
2245	108281	132772
2246	108326	132720
2247	108374	132672
2248	108420	132621
2249	108473	132578
2250	108521	132530
2251	108567	132478
2252	108615	132430
2253	108670	132390
2254	108732	132358
2255	108791	132324
2256	108849	132287
2257	108904	132248
2258	108955	132203
2259	109005	132156
2260	109052	132107
2261	109103	132061
2262	109149	132011
2263	109203	131970
2264	109256	131927
2265	109305	131879
2266	109348	131825
2267	109394	131774
2268	109449	131734
2269	109501	131691
2270	109549	131642
2271	109596	131593
2272	109641	131541
2273	109694	131497
2274	109738	131445
2275	109778	131387
2276	109823	131334
2277	109864	131277
2278	109911	131228
2279	109952	131171
2280	109993	131115
2281	110038	131062
2282	110087	131014
2283	110137	130968
2284	110180	130915
2285	110227	130865
2286	110270	130810
2287	110316	130759
2288	110369	130716
2289	110415	130666
2290	110461	130615
2291	110502	130558
2292	110542	130500
2293	110580	130441
2294	110625	130388
2295	110669	130335
2296	110717	130287
2297	110766	130240
2298	110815	130192
2299	110865	130146
2300	110920	130105
2301	110982	130074
2302	111046	130044
2303	111104	130007
2304	111160	129967
2305	111212	129924
2306	111264	129881
2307	111317	129837
2308	111367	129792
2309	111414	129742
2310	111463	129695
2311	111523	129660
2312	111577	129619
2313	111633	129579
2314	111684	129534
2315	111738	129493
2316	111791	129450
2317	111843	129406
2318	111888	129355
2319	111940	129310
2320	111988	129261
2321	112041	129219
2322	112088	129169
2323	112132	129116
2324	112181	129068
2325	112225	129016
2326	112273	128967
2327	112325	128923
2328	112371	128872
2329	112423	128828
2330	112469	128778
2331	112514	128725
2332	112557	128672
2333	112608	128625
2334	112660	128582
2335	112707	128532
2336	112749	128477
2337	112790	128421
2338	112835	128369
2339	112878	128314
2340	112925	128264
2341	112969	128211
2342	113008	128153
2343	113057	128105
2344	113098	128049
2345	113145	127999
2346	113185	127943
2347	113229	127889
2348	113277	127841
2349	113319	127785
2350	113367	127737
2351	113416	127690
2352	113460	127637
2353	113504	127583
2354	113547	127530
2355	113594	127480
2356	113638	127427
2357	113681	127373
2358	113728	127323
2359	113776	127275
2360	113820	127222
2361	113868	127173
2362	113919	127128
2363	113963	127076
2364	114009	127024
2365	114057	126976
2366	114100	126923
2367	114147	126872
2368	114187	126816
2369	114230	126761
2370	114273	126708
2371	114316	126654
2372	114354	126594
2373	114402	126546
2374	114451	126499
2375	114497	126448
2376	114538	126392
2377	114578	126334
2378	114619	126278
2379	114661	126223
2380	114701	126167
2381	114744	126112
2382	114791	126063
2383	114839	126014
2384	114885	125965
2385	114933	125915
2386	114984	125871
2387	115029	125819
2388	115070	125763
2389	115115	125711
2390	115168	125668
2391	115211	125615
2392	115251	125558
2393	115295	125505
2394	115342	125455
2395	115399	125417
2396	115447	125369
2397	115496	125322
2398	115546	125276
2399	115588	125220
2400	115631	125167
2401	115671	125110
2402	115712	125053
2403	115756	125002
2404	115798	124946
2405	115841	124893
2406	115887	124843
2407	115934	124793
2408	115982	124745
2409	116032	124699
2410	116083	124653
2411	116125	124598
2412	116164	124540
2413	116206	124486
2414	116242	124425
2415	116286	124372
2416	116328	124318
2417	116377	124270
2418	116422	124218
2419	116472	124172
2420	116520	124124
2421	116567	124075
2422	116613	124025
2423	116658	123973
2424	116702	123921
2425	116749	123871
2426	116793	123819
2427	116834	123764
2428	116883	123716
2429	116929	123666
2430	116973	123613
2431	117014	123558
2432	117071	123518
2433	117118	123469
2434	117160	123415
2435	117206	123364
2436	117250	123312
2437	117291	123257
2438	117336	123205
2439	117385	123158
2440	117431	123107
2441	117478	123058
2442	117521	123005
2443	117569	122957
2444	117619	122910
2445	117672	122868
2446	117720	122819
2447	117762	122765
2448	117803	122709
2449	117843	122653
2450	117892	122605
2451	117935	122553
2452	117977	122498
2453	118023	122447
2454	118068	122397
2455	118128	122360
2456	118171	122308
2457	118213	122252
2458	118256	122200
2459	118296	122143
2460	118339	122089
2461	118387	122041
2462	118432	121991
2463	118474	121936
2464	118514	121880
2465	118563	121832
2466	118604	121777
2467	118659	121736
2468	118718	121700
2469	118775	121660
2470	118846	121635
2471	118905	121599
2472	118975	121573
2473	119032	121534
2474	119078	121483
2475	119122	121431
2476	119174	121387
2477	119215	121331
2478	119261	121282
2479	119305	121229
2480	119350	121178
2481	119394	121126
2482	119444	121080
2483	119495	121035
2484	119541	120984
2485	119599	120946
2486	119649	120900
2487	119701	120856
2488	119752	120811
2489	119803	120765
2490	119846	120712
2491	119892	120661
2492	119947	120621
2493	119991	120568
2494	120034	120515
2495	120082	120467
2496	120127	120416
2497	120181	120373
2498	120243	120339
2499	120315	120315
2500	120375	120279
2501	120444	120251
2502	120508	120219
2503	120574	120188
2504	120636	120154
2505	120699	120121
2506	120759	120085
2507	120809	120038
2508	120863	119996
2509	120911	119947
2510	120955	119895
2511	121002	119846
2512	121050	119798
2513	121095	119746
2514	121141	119695
2515	121186	119645
2516	121234	119596
2517	121290	119556
2518	121348	119518
2519	121397	119470
2520	121450	119427
2521	121500	119380
2522	121553	119337
2523	121598	119285
2524	121644	119235
2525	121692	119187
2526	121735	119133
2527	121780	119083
2528	121832	119038
2529	121882	118992
2530	121931	118945
2531	121973	118890
2532	122020	118840
2533	122063	118787
2534	122105	118734
2535	122150	118682
2536	122195	118631
2537	122243	118582
2538	122290	118533
2539	122345	118491
2540	122388	118439
2541	122432	118387
2542	122482	118340
2543	122532	118293
2544	122584	118249
2545	122639	118208
2546	122687	118159
2547	122739	118115
2548	122783	118062
2549	122826	118010
2550	122886	117972
2551	122937	117927
2552	122983	117876
2553	123030	117827
2554	123075	117776
2555	123118	117724
2556	123171	117680
2557	123217	117629
2558	123261	117577
2559	123305	117525
2560	123351	117475
2561	123408	117435
2562	123454	117385
2563	123496	117331
2564	123539	117278
2565	123580	117223
2566	123640	117186
2567	123697	117146
2568	123747	117099
2569	123794	117050
2570	123846	117005
2571	123905	116968
2572	123958	116925
2573	124008	116878
2574	124056	116830
2575	124103	116780
2576	124145	116726
2577	124191	116676
2578	124233	116622
2579	124274	116567
2580	124319	116516
2581	124360	116461
2582	124407	116412
2583	124457	116365
2584	124505	116317
2585	124546	116262
2586	124587	116207
2587	124632	116156
2588	124677	116105
2589	124727	116059
2590	124769	116005
2591	124821	115960
2592	124867	115910
2593	124922	115868
2594	124993	115841
2595	125055	115805
2596	125114	115768
2597	125172	115728
2598	125228	115688
2599	125287	115650
2600	125343	115608
2601	125400	115569
2602	125454	115526
2603	125512	115487
2604	125572	115449
2605	125631	115410
2606	125687	115370
2607	125741	115327
2608	125799	115288
2609	125858	115249
2610	125916	115210
2611	125976	115173
2612	126033	115132
2613	126086	115089
2614	126144	115049
2615	126200	115008
2616	126263	114973
2617	126328	114940
2618	126387	114902
2619	126442	114860
2620	126498	114818
2621	126548	114772
2622	126598	114725
2623	126647	114677
2624	126696	114630
2625	126750	114586
2626	126801	114541
2627	126856	114499
2628	126903	114449
2629	126945	114395
2630	126990	114344
2631	127038	114296
2632	127089	114250
2633	127134	114198
2634	127178	114146
2635	127223	114095
2636	127275	114050
2637	127323	114002
2638	127369	113952
2639	127421	113907
2640	127469	113858
2641	127524	113816
2642	127572	113767
2643	127627	113725
2644	127675	113676
2645	127727	113632
2646	127770	113579
2647	127815	113527
2648	127859	113476
2649	127905	113425
2650	127956	113379
2651	127999	113327
2652	128045	113276
2653	128085	113220
2654	128139	113177
2655	128192	113133
2656	128239	113084
2657	128292	113040
2658	128347	112997
2659	128397	112951
2660	128444	112902
2661	128492	112853
2662	128536	112801
2663	128581	112749
2664	128633	112705
2665	128685	112659
2666	128739	112616
2667	128787	112568
2668	128836	112520
2669	128890	112477
2670	128942	112432
2671	128989	112383
2672	129039	112336
2673	129086	112287
2674	129129	112234
2675	129170	112179
2676	129211	112124
2677	129261	112077
2678	129307	112027
2679	129353	111977
2680	129401	111929
2681	129443	111875
2682	129491	111826
2683	129537	111776
2684	129580	111723
2685	129633	111679
2686	129681	111630
2687	129729	111583
2688	129769	111527
2689	129813	111475
2690	129860	111426
2691	129900	111370
2692	129941	111316
2693	129984	111263
2694	130032	111214
2695	130083	111169
2696	130140	111128
2697	130197	111087
2698	130246	111039
2699	130289	110987
2700	130340	110941
2701	130386	110891
2702	130442	110849
2703	130489	110800
2704	130540	110754
2705	130590	110707
2706	130644	110664
2707	130701	110623
2708	130751	110576
2709	130794	110524
2710	130839	110473
2711	130889	110426
2712	130934	110374
2713	130980	110324
2714	131028	110276
2715	131075	110226
2716	131123	110178
2717	131172	110130
2718	131225	110086
2719	131274	110039
2720	131318	109986
2721	131378	109948
2722	131427	109900
2723	131477	109854
2724	131527	109807
2725	131573	109757
2726	131631	109716
2727	131683	109672
2728	131735	109627
2729	131783	109578
2730	131829	109527
2731	131883	109484
2732	131929	109434
2733	131969	109379
2734	132012	109326
2735	132058	109276
2736	132103	109225
2737	132159	109183
2738	132204	109132
2739	132245	109078
2740	132296	109032
2741	132351	108989
2742	132399	108940
2743	132448	108893
2744	132498	108846
2745	132548	108799
2746	132606	108759
2747	132658	108714
2748	132709	108668
2749	132756	108619
2750	132808	108573
2751	132862	108530
2752	132914	108484
2753	132969	108441
2754	133025	108400
2755	133077	108354
2756	133135	108314
2757	133202	108281
2758	133262	108242
2759	133325	108205
2760	133383	108166
2761	133437	108122
2762	133497	108083
2763	133556	108043
2764	133608	107998
2765	133662	107954
2766	133711	107906
2767	133756	107855
2768	133807	107809
2769	133853	107759
2770	133894	107705
2771	133942	107656
2772	133987	107605
2773	134041	107561
2774	134088	107512
2775	134135	107463
2776	134184	107414
2777	134225	107361
2778	134272	107311
2779	134315	107258
2780	134359	107207
2781	134404	107156
2782	134444	107101
2783	134489	107050
2784	134540	107004
2785	134591	106957
2786	134635	106906
2787	134679	106855
2788	134729	106807
2789	134778	106760
2790	134824	106709
2791	134882	106669
2792	134930	106620
2793	134973	106568
2794	135029	106525
2795	135083	106482
2796	135137	106438
2797	135182	106387
2798	135232	106339
2799	135275	106288
2800	135314	106232
2801	135364	106185
2802	135411	106135
2803	135459	106087
2804	135504	106036
2805	135551	105986
2806	135600	105939
2807	135647	105889
2808	135690	105837
2809	135736	105787
2810	135785	105739
2811	135836	105693
2812	135878	105640
2813	135927	105592
2814	135973	105542
2815	136021	105494
2816	136071	105446
2817	136116	105395
2818	136169	105351
2819	136217	105302
2820	136262	105252
2821	136307	105201
2822	136354	105151
2823	136391	105094
2824	136439	105046
2825	136484	104995
2826	136536	104950
2827	136578	104897
2828	136626	104848
2829	136674	104800
2830	136721	104750
2831	136771	104703
2832	136815	104652
2833	136859	104600
2834	136903	104548
2835	136946	104496
2836	136997	104450
2837	137041	104398
2838	137085	104347
2839	137126	104293
2840	137169	104241
2841	137221	104195
2842	137272	104149
2843	137313	104095
2844	137360	104046
2845	137401	103992
2846	137444	103940
2847	137486	103887
2848	137533	103838
2849	137583	103791
2850	137625	103737
2851	137673	103689
2852	137723	103642
2853	137766	103590
2854	137811	103539
2855	137857	103490
2856	137906	103441
2857	137951	103390
2858	137993	103338
2859	138040	103289
2860	138084	103237
2861	138135	103191
2862	138180	103140
2863	138224	103089
2864	138278	103045
2865	138328	102998
2866	138373	102947
2867	138414	102893
2868	138455	102840
2869	138497	102787
2870	138544	102737
2871	138587	102685
2872	138632	102635
2873	138676	102584
2874	138721	102533
2875	138771	102486
2876	138825	102442
2877	138874	102394
2878	138918	102343
2879	138959	102289
2880	139008	102241
2881	139055	102192
2882	139100	102142
2883	139141	102088
2884	139182	102035
2885	139222	101980
2886	139268	101930
2887	139318	101883
2888	139373	101840
2889	139417	101789
2890	139460	101737
2891	139511	101690
2892	139559	101642
2893	139602	101590
2894	139644	101537
2895	139688	101486
2896	139739	101440
2897	139780	101386
2898	139829	101339
2899	139872	101286
2900	139914	101234
2901	139969	101191
2902	140019	101144
2903	140069	101097
2904	140121	101051
2905	140170	101003
2906	140227	100961
2907	140266	100907
2908	140308	100854
2909	140352	100802
2910	140398	100753
2911	140448	100706
2912	140497	100658
2913	140553	100616
2914	140602	100568
2915	140645	100515
2916	140694	100468
2917	140738	100417
2918	140789	100371
2919	140833	100319
2920	140878	100269
2921	140931	100224
2922	140975	100172
2923	141019	100121
2924	141068	100074
2925	141114	100024
2926	141160	99974
2927	141205	99924
2928	141246	99870
2929	141291	99820
2930	141335	99768
2931	141378	99717
2932	141427	99669
2933	141470	99617
2934	141518	99569
2935	141566	99520
2936	141615	99473
2937	141661	99423
2938	141709	99375
2939	141752	99323
2940	141797	99272
2941	141843	99222
2942	141889	99173
2943	141938	99125
2944	141988	99078
2945	142031	99026
2946	142088	98984
2947	142130	98932
2948	142173	98880
2949	142213	98826
2950	142257	98775
2951	142293	98718
2952	142335	98666
2953	142381	98616
2954	142428	98567
2955	142483	98524
2956	142538	98480
2957	142587	98432
2958	142627	98378
2959	142669	98325
2960	142711	98273
2961	142758	98225
2962	142804	98175
2963	142854	98128
2964	142898	98076
2965	142947	98029
2966	143004	97987
2967	143051	97938
2968	143098	97889
2969	143145	97839
2970	143196	97793
2971	143248	97748
2972	143296	97700
2973	143344	97651
2974	143392	97603
2975	143445	97558
2976	143504	97517
2977	143555	97471
2978	143607	97425
2979	143655	97377
2980	143700	97326
2981	143752	97281
2982	143793	97228
2983	143835	97175
2984	143876	97122
2985	143917	97069
2986	143961	97018
2987	144016	96974
2988	144069	96930
2989	144113	96879
2990	144162	96831
2991	144211	96783
2992	144254	96732
2993	144294	96678
2994	144339	96627
2995	144385	96578
2996	144431	96528
2997	144471	96474
2998	144514	96423
2999	144558	96372
3000	144609	96325
3001	144656	96276
3002	144699	96225
3003	144742	96173
3004	144781	96119
3005	144827	96069
3006	144866	96015
3007	144913	95966
3008	144961	95918
3009	145011	95871
3010	145055	95820
3011	145093	95765
3012	145142	95718
3013	145186	95667
3014	145226	95613
3015	145267	95560
3016	145318	95514
3017	145374	95471
3018	145429	95427
3019	145487	95386
3020	145530	95334
3021	145580	95287
3022	145624	95236
3023	145669	95186
3024	145717	95137
3025	145770	95092
3026	145835	95055
3027	145895	95015
3028	145962	94978
3029	146034	94946
3030	146101	94910
3031	146168	94874
3032	146231	94835
3033	146287	94792
3034	146330	94740
3035	146380	94693
3036	146421	94641
3037	146465	94590
3038	146512	94541
3039	146559	94491
3040	146605	94442
3041	146678	94410
3042	146745	94374
3043	146815	94340
3044	146881	94303
3045	146947	94266
3046	147000	94221
3047	147051	94174
3048	147096	94124
3049	147141	94073
3050	147188	94024
3051	147237	93977
3052	147289	93931
3053	147328	93877
3054	147370	93824
3055	147411	93772
3056	147459	93723
3057	147505	93673
3058	147558	93629
3059	147610	93583
3060	147668	93541
3061	147721	93495
3062	147775	93450
3063	147829	93406
3064	147894	93368
3065	147958	93330
3066	148025	93294
3067	148092	93257
3068	148156	93219
3069	148225	93183
3070	148290	93146
3071	148359	93111
3072	148422	93071
3073	148496	93039
3074	148575	93010
3075	148633	92968
3076	148680	92919
3077	148736	92875
3078	148807	92841
3079	148873	92804
3080	148934	92763
3081	148983	92715
3082	149033	92668
3083	149080	92619
3084	149126	92569
3085	149187	92529
3086	149243	92485
3087	149294	92438
3088	149355	92398
3089	149405	92351
3090	149455	92303
3091	149501	92253
3092	149545	92202
3093	149588	92151
3094	149637	92103
3095	149683	92053
3096	149739	92009
3097	149807	91973
3098	149879	91939
3099	149956	91908
3100	150021	91870
3101	150089	91834
3102	150162	91801
3103	150222	91759
3104	150292	91724
3105	150363	91689
3106	150422	91647
3107	150471	91599
3108	150518	91550
3109	150566	91501
3110	150608	91449
3111	150648	91395
3112	150694	91346
3113	150738	91294
3114	150780	91243
3115	150822	91190
3116	150870	91141
3117	150922	91095
3118	150976	91050
3119	151031	91006
3120	151085	90960
3121	151135	90913
3122	151192	90870
3123	151239	90821
3124	151287	90772
3125	151332	90721
3126	151395	90682
3127	151460	90643
3128	151520	90602
3129	151588	90565
3130	151654	90527
3131	151723	90491
3132	151789	90453
3133	151863	90420
3134	151923	90378
3135	151989	90340
3136	152053	90301
3137	152121	90264
3138	152191	90228
3139	152243	90182
3140	152287	90131
3141	152331	90080
3142	152381	90032
3143	152436	89988
3144	152490	89942
3145	152536	89892
3146	152586	89845
3147	152636	89797
3148	152690	89752
3149	152740	89704
3150	152791	89657
3151	152847	89613
3152	152902	89569
3153	152954	89522
3154	153005	89475
3155	153049	89424
3156	153090	89371
3157	153137	89322
3158	153181	89271
3159	153222	89218
3160	153270	89169
3161	153314	89118
3162	153360	89068
3163	153403	89016
3164	153463	88974
3165	153512	88926
3166	153569	88883
3167	153614	88832
3168	153656	88780
3169	153703	88730
3170	153743	88677
3171	153791	88629
3172	153837	88579
3173	153880	88527
3174	153927	88478
3175	153977	88430
3176	154033	88386
3177	154092	88343
3178	154156	88304
3179	154217	88262
3180	154281	88223
3181	154339	88180
3182	154398	88137
3183	154449	88090
3184	154498	88042
3185	154539	87989
3186	154586	87940
3187	154632	87890
3188	154678	87840
3189	154736	87797
3190	154792	87752
3191	154853	87711
3192	154918	87672
3193	154981	87632
3194	155047	87593
3195	155108	87552
3196	155163	87506
3197	155215	87460
3198	155259	87409
3199	155302	87357
3200	155345	87305
3201	155386	87253
3202	155438	87206
3203	155485	87157
3204	155532	87107
3205	155592	87065
3206	155654	87025
3207	155721	86986
3208	155785	86946
3209	155846	86905
3210	155904	86861
3211	155949	86811
3212	155991	86759
3213	156038	86709
3214	156079	86657
3215	156130	86609
3216	156184	86563
