iter	RMSE
193	9345.814454
194	9337.261987
195	9330.021346
196	9320.211234
197	9311.889509
198	9306.033768
199	9300.806629
200	9294.87745
201	9290.597645
202	9279.230744
203	9270.484276
204	9258.441059
205	9249.219378
206	9238.210531
207	9231.550173
208	9221.490522
209	9201.461192
210	9194.582797
211	9177.740211
212	9165.565345
213	9159.671489
214	9154.506037
215	9147.668454
216	9140.925767
217	9135.170618
218	9123.303598
219	9103.814217
220	9098.614195
221	9088.898946
222	9081.430372
223	9073.438036
224	9066.481705
225	9062.001665
226	9054.563634
227	9043.768203
228	9033.793269
229	9023.984622
230	9016.783214
231	9006.835164
232	8993.637936
233	8990.657189
234	8983.132756
235	8977.318496
236	8973.581709
237	8967.748286
238	8958.883859
239	8945.332451
240	8940.004886
241	8931.211862
242	8924.827793
243	8914.967511
244	8905.764649
245	8898.671409
246	8890.996711
247	8886.726067
248	8875.209715
249	8869.250405
250	8865.971084
251	8860.174358
252	8852.541
253	8843.767962
254	8839.883853
255	8832.14565
256	8825.093163
257	8821.888362
258	8818.2498
259	8808.962288
260	8799.990812
261	8791.286796
262	8782.531372
263	8780.349586
264	8772.228253
265	8764.398953
266	8754.564248
267	8747.661464
268	8741.408105
269	8736.195476
270	8732.736318
271	8725.346731
272	8717.967172
273	8711.158224
274	8704.715107
275	8699.024665
276	8692.447176
277	8685.221705
278	8679.383754
279	8674.415764
280	8670.426672
281	8663.628712
282	8656.56781
283	8651.115269
284	8642.515114
285	8635.751567
286	8632.935323
287	8627.804155
288	8623.25833
289	8617.271241
290	8612.890399
291	8606.625341
292	8602.665887
293	8595.753367
294	8591.186093
295	8588.178285
296	8579.064305
297	8576.32995
298	8571.00555
299	8565.622533
300	8562.3687
301	8555.612953
302	8549.767902
303	8546.451913
304	8542.055779
305	8534.833976
306	8526.970476
307	8521.794599
308	8514.834794
309	8508.812396
310	8503.897808
311	8498.245124
312	8492.600893
313	8489.397984
314	8485.010926
315	8480.277033
316	8476.087247
317	8468.554404
318	8460.702152
319	8455.89732
320	8452.861366
321	8446.589979
322	8442.181946
323	8435.289179
324	8431.290813
325	8427.090771
326	8423.63532
327	8421.877756
328	8418.669157
329	8413.110796
330	8402.479269
331	8398.594599
332	8394.142502
333	8387.697239
334	8381.6983
335	8375.074902
336	8371.219471
337	8366.888894
338	8363.362578
339	8360.77494
340	8356.511875
341	8349.523855
342	8343.781815
343	8339.735305
344	8335.82425
345	8329.92978
346	8326.384414
347	8322.277635
348	8317.896996
349	8315.610548
350	8310.430344
351	8304.8335
352	8298.827393
353	8293.251411
354	8289.787478
355	8284.52121
356	8279.98704
357	8274.570973
358	8269.008348
359	8264.381095
360	8260.277841
361	8254.32485
362	8247.348893
363	8241.176509
364	8236.000544
365	8230.87606
366	8225.456717
367	8222.601133
368	8215.645835
369	8213.801115
370	8209.392858
371	8205.748901
372	8201.139401
373	8199.589217
374	8194.820775
375	8193.355788
376	8187.998743
377	8182.334037
378	8176.695239
379	8172.965253
380	8168.633048
381	8165.249184
382	8160.783128
383	8154.804
384	8149.623883
385	8144.613826
386	8142.143328
387	8137.388214
388	8134.266719
389	8130.729957
390	8127.209315
391	8124.371771
392	8120.096759
393	8116.616369
394	8114.771588
395	8111.484378
396	8106.907201
397	8103.366125
398	8100.804542
399	8097.592886
400	8095.156133
401	8092.439116
402	8088.508678
403	8083.618326
404	8082.146388
405	8077.234746
406	8073.118667
407	8066.630945
408	8063.398639
409	8057.995198
410	8055.567459
411	8050.594167
412	8043.276298
413	8041.329773
414	8036.753505
415	8032.836146
416	8029.093969
417	8024.879082
418	8019.831439
419	8016.272793
420	8013.995638
421	8009.982882
422	8007.252306
423	8003.723658
424	8001.225348
425	7996.419892
426	7994.17625
427	7989.935199
428	7985.12838
429	7980.998799
430	7978.446669
431	7975.134908
432	7971.892144
433	7968.262649
434	7964.400276
435	7961.452744
436	7958.135923
437	7954.38994
438	7949.150894
439	7946.90365
440	7943.548756
441	7938.95602
442	7935.167383
443	7931.497693
444	7929.114101
445	7926.043853
446	7921.18207
447	7917.472512
448	7914.037372
449	7908.492162
450	7903.379385
451	7899.983274
452	7896.2768
453	7892.483224
454	7888.133701
455	7885.568845
456	7883.776709
457	7879.629077
458	7877.191908
459	7874.912316
460	7871.823511
461	7869.186996
462	7863.495777
463	7860.295557
464	7856.971702
465	7853.035001
466	7848.375066
467	7843.313782
468	7838.843748
469	7835.646564
470	7832.462054
471	7829.916563
472	7827.049303
473	7825.100226
474	7821.957489
475	7819.492294
476	7815.106439
477	7812.709088
478	7808.245721
479	7804.5433
480	7800.929202
481	7796.963795
482	7793.125115
483	7790.009793
484	7786.121344
485	7781.774735
486	7775.957945
487	7774.263828
488	7770.858275
489	7767.45086
490	7761.594443
491	7759.177568
492	7756.240555
493	7754.474533
494	7750.790452
495	7748.749638
496	7744.010986
497	7740.670768
498	7733.348462
499	7730.954627
500	7729.509833
501	7726.665351
502	7723.858034
503	7721.43909
504	7719.248457
505	7716.017295
506	7712.932407
507	7710.129322
508	7707.786219
509	7705.421701
510	7699.049252
511	7696.299169
512	7693.818518
513	7692.120773
514	7690.181698
515	7686.930533
516	7685.653748
517	7680.440598
518	7677.630025
519	7675.671849
520	7670.807904
521	7667.66089
522	7666.152531
523	7663.08237
524	7658.0149
525	7654.876463
526	7650.009121
527	7646.557064
528	7644.487475
529	7641.045574
530	7638.22598
531	7635.59909
532	7632.542161
533	7628.352153
534	7626.074581
535	7624.054522
536	7620.735834
537	7617.220464
538	7615.486409
539	7612.008038
540	7610.891931
541	7606.855839
542	7602.103653
543	7598.06367
544	7596.613792
545	7594.217096
546	7591.955893
547	7588.872701
548	7587.516468
549	7585.338585
550	7583.222936
551	7580.053852
552	7574.889715
553	7571.63355
554	7568.252935
555	7566.202786
556	7564.507868
557	7562.021135
558	7557.710677
559	7554.742721
560	7553.573331
561	7551.143059
562	7549.753211
563	7548.719826
564	7545.810779
565	7542.786572
566	7539.973202
567	7536.74929
568	7535.51574
569	7532.946896
570	7529.502311
571	7527.274085
572	7523.809685
573	7522.310612
574	7518.186269
575	7515.226046
576	7513.128113
577	7510.772788
578	7508.069358
579	7506.069076
580	7502.098403
581	7500.634108
582	7499.024869
583	7492.751153
584	7484.982358
585	7482.217749
586	7477.897416
587	7475.249684
588	7473.004543
589	7471.573392
590	7468.983384
591	7465.370483
592	7463.346017
593	7459.383047
594	7457.58261
595	7447.911036
596	7442.351647
597	7439.361094
598	7435.890616
599	7433.108423
600	7430.619114
601	7428.805959
602	7425.524835
603	7421.677916
604	7419.812026
605	7415.484459
606	7413.079409
607	7409.936125
608	7406.880962
609	7403.189028
610	7397.701444
611	7395.100148
612	7393.529272
613	7391.542204
614	7387.000281
615	7381.448818
616	7377.904528
617	7376.244483
618	7373.985107
619	7371.090797
620	7368.396246
621	7366.667245
622	7365.685196
623	7361.752111
624	7360.36776
625	7357.739934
626	7355.338634
627	7353.534046
628	7349.590386
629	7347.653633
630	7346.482171
631	7344.330525
632	7341.166384
633	7339.791371
634	7337.30768
635	7335.376312
636	7333.730164
637	7331.474874
638	7329.604745
639	7328.368671
640	7325.047679
641	7322.53441
642	7320.575304
643	7317.212985
644	7315.28851
645	7312.548336
646	7309.735625
647	7307.861677
648	7306.67564
649	7304.296637
650	7300.763269
651	7298.959797
652	7297.86193
653	7293.84594
654	7291.061774
655	7288.014964
656	7287.444341
657	7284.322812
658	7280.733858
659	7278.80612
660	7275.417472
661	7274.090579
662	7271.88689
663	7269.746554
664	7267.225244
665	7264.155697
666	7261.62542
667	7258.917673
668	7256.709316
669	7254.743174
670	7253.220028
671	7251.844253
672	7247.621077
673	7244.119321
674	7241.451323
675	7239.125763
676	7235.613775
677	7233.943509
678	7231.701399
679	7230.410021
680	7229.528258
681	7226.297169
682	7223.103357
683	7221.431188
684	7210.858964
685	7208.081169
686	7205.395453
687	7203.400848
688	7201.17336
689	7198.110298
690	7194.482295
691	7191.795757
692	7190.562508
693	7188.739793
694	7186.753966
695	7184.685373
696	7180.984461
697	7177.800347
698	7176.228259
699	7173.535752
700	7172.321162
701	7169.872383
702	7168.496215
703	7165.754372
704	7164.514721
705	7162.993931
706	7160.66944
707	7159.574826
708	7153.995553
709	7152.097203
710	7149.258575
711	7148.135859
712	7146.236747
713	7144.213008
714	7142.020294
715	7140.20243
716	7137.194447
717	7134.797334
718	7131.944447
719	7131.016604
720	7128.463823
721	7124.975591
722	7122.200753
723	7118.62721
724	7117.171551
725	7115.584129
726	7112.518087
727	7110.586148
728	7109.272789
729	7105.042722
730	7104.025754
731	7101.690966
732	7099.526943
733	7098.289811
734	7095.146353
735	7093.101424
736	7092.207263
737	7090.333134
738	7088.323799
739	7086.569767
740	7084.41845
741	7082.991405
742	7081.519549
743	7078.975835
744	7077.273503
745	7073.370486
746	7071.159821
747	7069.125921
748	7066.777156
749	7062.189624
750	7060.426046
751	7058.836549
752	7056.947692
753	7055.333389
754	7053.84061
755	7051.128746
756	7050.113481
757	7048.829606
758	7047.441471
759	7045.077991
760	7044.049941
761	7042.496179
762	7041.08226
763	7038.752293
764	7035.292432
765	7034.89329
766	7033.469242
767	7030.774895
768	7029.100392
769	7027.652003
770	7026.205805
771	7024.921363
772	7022.87532
773	7021.326032
774	7019.061884
775	7016.366934
776	7014.550177
777	7012.221024
778	7010.769767
779	7008.385196
780	7006.037095
781	7004.75543
782	7000.449548
783	6998.923456
784	6996.060269
785	6994.732604
786	6992.319459
787	6990.10601
788	6988.67713
789	6986.826573
790	6985.627438
791	6983.281215
792	6981.779925
793	6980.103069
794	6978.757186
795	6976.674213
796	6974.010158
797	6970.959988
798	6967.566243
799	6966.465239
800	6964.140257
801	6962.098747
802	6958.718067
803	6956.97732
804	6954.579119
805	6953.141817
806	6951.461904
807	6947.991639
808	6945.866859
809	6944.657735
810	6942.749724
811	6939.464902
812	6936.580304
813	6934.616598
814	6931.992631
815	6929.850891
816	6928.552169
817	6925.744549
818	6924.291255
819	6921.600532
820	6920.176354
821	6917.63276
822	6915.712451
823	6913.928983
824	6912.438976
825	6911.546872
826	6909.98675
827	6908.420162
828	6906.806604
829	6904.840015
830	6904.056094
831	6902.605913
832	6901.160397
833	6900.283373
834	6897.149129
835	6894.686802
836	6893.44839
837	6891.894966
838	6889.068012
839	6887.675601
840	6886.531709
841	6884.218513
842	6882.894686
843	6881.079946
844	6878.72459
845	6876.731923
846	6875.356838
847	6873.045664
848	6870.847327
849	6869.180439
850	6867.32602
851	6866.366144
852	6865.797438
853	6865.013836
854	6864.158921
855	6860.282843
856	6858.455241
857	6856.871789
858	6855.803524
859	6855.036854
860	6852.868273
861	6852.111595
862	6851.446225
863	6849.948546
864	6848.150354
865	6845.775776
866	6842.761951
867	6841.661786
868	6839.839537
869	6839.045083
870	6837.709183
871	6836.915132
872	6834.130846
873	6832.712405
874	6831.339532
875	6830.090665
876	6828.409941
877	6826.59641
878	6825.060868
879	6822.395889
880	6822.035443
881	6820.958028
882	6819.241043
883	6817.399512
884	6816.275198
885	6815.340891
886	6814.009215
887	6811.507203
888	6810.119004
889	6808.619113
890	6806.875904
891	6804.556165
892	6802.179486
893	6801.86022
894	6800.388036
895	6799.340868
896	6797.100768
897	6795.908947
898	6794.850681
899	6792.544226
900	6791.361152
901	6790.319606
902	6787.550017
903	6785.733231
904	6782.926518
905	6781.497875
906	6779.577094
907	6778.172103
908	6777.65339
909	6776.450482
910	6773.13108
911	6770.909114
912	6768.918555
913	6768.330558
914	6766.992184
915	6765.315666
916	6763.676573
917	6761.583025
918	6759.36784
919	6758.401147
920	6756.573553
921	6755.481737
922	6753.998113
923	6752.08373
924	6750.383108
925	6749.409258
926	6747.899635
927	6747.300624
928	6744.607799
929	6743.414537
930	6743.1187
931	6741.191053
932	6738.521822
933	6737.312513
934	6735.807828
935	6735.080403
936	6734.166946
937	6731.9246
938	6729.837732
939	6727.564444
940	6727.307077
941	6725.8815
942	6724.623226
943	6723.232277
944	6722.98851
945	6722.577411
946	6720.84831
947	6718.52577
948	6716.753432
949	6714.568043
950	6712.54145
951	6711.916296
952	6710.074606
953	6707.889798
954	6706.277246
955	6705.304932
956	6703.290118
957	6702.357675
958	6701.390923
959	6700.343845
960	6699.091443
961	6697.243109
962	6694.953206
963	6694.436827
964	6692.80577
965	6690.222805
966	6689.017469
967	6686.315791
968	6684.309995
969	6682.118561
970	6680.182476
971	6678.839326
972	6675.751755
973	6674.255813
974	6672.640029
975	6670.933085
976	6669.556935
977	6667.796762
978	6665.857565
979	6664.799773
980	6663.949754
981	6661.54873
982	6660.684494
983	6658.918849
984	6657.024054
985	6654.375208
986	6653.146411
987	6651.506541
988	6649.469586
989	6647.746576
990	6644.052142
991	6642.574637
992	6640.760069
993	6639.617042
994	6638.409392
995	6636.838114
996	6635.696364
997	6634.711715
998	6633.316099
999	6632.27007
1000	6630.690786
1001	6628.789945
1002	6626.406813
1003	6624.867158
1004	6623.147389
1005	6621.873742
1006	6621.164774
1007	6619.739796
1008	6618.927788
1009	6617.002636
1010	6615.131782
1011	6613.845932
1012	6612.692748
1013	6611.579793
1014	6610.045314
1015	6608.756884
1016	6608.099006
1017	6607.017996
1018	6605.411801
1019	6603.833372
1020	6602.268712
1021	6601.592222
1022	6600.204861
1023	6597.367115
1024	6595.954346
1025	6594.416288
1026	6593.45398
1027	6592.799373
1028	6591.646405
1029	6590.573798
1030	6586.91972
1031	6585.754538
1032	6584.659673
1033	6584.079277
1034	6582.731572
1035	6581.778425
1036	6580.61515
1037	6579.178638
1038	6578.438992
1039	6577.131783
1040	6574.57759
1041	6571.911793
1042	6571.402583
1043	6569.627751
1044	6568.647702
1045	6567.116834
1046	6565.782923
1047	6561.967385
1048	6560.288798
1049	6559.432229
1050	6558.146331
1051	6556.4751
1052	6555.832208
1053	6553.756312
1054	6552.291507
1055	6551.911756
1056	6550.550528
1057	6549.291169
1058	6548.226016
1059	6547.069812
1060	6546.014751
1061	6544.827145
1062	6543.005922
1063	6542.380433
1064	6540.932521
1065	6539.101457
1066	6537.914873
1067	6536.421967
1068	6534.094181
1069	6532.400782
1070	6530.292749
1071	6528.437456
1072	6527.229376
1073	6525.926748
1074	6524.538567
1075	6523.015973
1076	6521.911222
1077	6520.876865
1078	6520.039459
1079	6515.574455
1080	6514.973191
1081	6513.490694
1082	6511.848006
1083	6509.710167
1084	6508.868022
1085	6507.985886
1086	6507.298716
1087	6506.249658
1088	6504.871956
1089	6503.608389
1090	6502.268556
1091	6501.435781
1092	6500.872243
1093	6500.056159
1094	6498.476041
1095	6497.347495
1096	6495.803408
1097	6494.993003
1098	6494.586571
1099	6493.23236
1100	6492.446791
1101	6490.930182
1102	6490.4158
1103	6489.619584
1104	6488.100585
1105	6487.283454
1106	6486.499366
1107	6485.124089
1108	6483.629772
1109	6481.346593
1110	6480.542983
1111	6478.756983
1112	6477.293661
1113	6475.975755
1114	6474.460159
1115	6473.682835
1116	6472.251309
1117	6471.465732
1118	6470.490932
1119	6469.522284
1120	6468.079797
1121	6467.16878
1122	6466.040067
1123	6464.259885
1124	6463.319159
1125	6461.985953
1126	6460.114988
1127	6458.912645
1128	6457.61716
1129	6456.364682
1130	6455.377788
1131	6453.559921
1132	6452.084814
1133	6451.337649
1134	6451.0774
1135	6448.699159
1136	6447.785955
1137	6446.18602
1138	6445.382769
1139	6444.518084
1140	6442.843995
1141	6441.085414
1142	6440.685131
1143	6439.938993
1144	6439.742591
1145	6438.138503
1146	6437.69527
1147	6437.037918
1148	6436.534554
1149	6436.070868
1150	6434.595753
1151	6433.69455
1152	6431.238903
1153	6430.394346
1154	6429.731402
1155	6428.26453
1156	6426.346414
1157	6424.7295
1158	6423.637415
1159	6422.587146
1160	6421.921158
1161	6420.744431
1162	6419.541914
1163	6419.179347
1164	6417.807126
1165	6416.66097
1166	6416.4966
1167	6415.800236
1168	6414.872384
1169	6413.77141
1170	6412.927053
1171	6411.918006
1172	6411.073785
1173	6410.044788
1174	6409.030089
1175	6408.119536
1176	6406.345458
1177	6403.524948
1178	6402.679266
1179	6401.063075
1180	6399.980212
1181	6399.604256
1182	6398.650926
1183	6397.907717
1184	6396.836364
1185	6394.507696
1186	6393.469996
1187	6392.367391
1188	6390.870041
1189	6389.947758
1190	6387.494761
1191	6386.444379
1192	6384.918835
1193	6384.09217
1194	6383.636355
1195	6382.190165
1196	6381.472332
1197	6380.343115
1198	6379.070877
1199	6376.629171
1200	6374.166854
1201	6373.069913
1202	6371.566544
1203	6370.457886
1204	6369.71985
1205	6367.935811
1206	6366.443499
1207	6364.184135
1208	6363.221058
1209	6362.341857
1210	6360.833986
1211	6360.124427
1212	6359.037926
1213	6357.135772
1214	6356.03987
1215	6355.025367
1216	6354.569594
1217	6353.481362
1218	6352.577202
1219	6351.411301
1220	6350.679419
1221	6350.020423
1222	6348.921282
1223	6347.26965
1224	6346.397951
1225	6344.630482
1226	6343.964309
1227	6342.962366
1228	6342.301423
1229	6341.305682
1230	6339.89945
1231	6338.820999
1232	6338.292992
1233	6337.583303
1234	6335.947947
1235	6334.374679
1236	6332.89338
1237	6331.847886
1238	6331.405212
1239	6330.43546
1240	6329.58065
1241	6328.441902
1242	6326.779207
1243	6326.155748
1244	6325.096582
1245	6324.034376
1246	6323.495126
1247	6323.212953
1248	6322.422375
1249	6321.79054
1250	6321.127607
1251	6320.400186
1252	6319.79235
1253	6318.518522
1254	6316.663497
1255	6315.773006
1256	6314.528385
1257	6313.444258
1258	6311.339765
1259	6310.179717
1260	6308.265633
1261	6307.599483
1262	6306.240671
1263	6305.942022
1264	6305.481923
1265	6304.669019
1266	6303.899327
1267	6301.994063
1268	6300.931961
1269	6299.560958
1270	6298.800657
1271	6297.462652
1272	6297.041518
1273	6295.680018
1274	6293.791928
1275	6292.491471
1276	6291.919918
1277	6291.019404
1278	6290.687083
1279	6289.40536
1280	6288.722794
1281	6287.636451
1282	6286.606703
1283	6285.603403
1284	6284.225963
1285	6283.065554
1286	6282.324325
1287	6279.42458
1288	6278.476179
1289	6277.277871
1290	6276.628775
1291	6275.187505
1292	6274.47538
1293	6274.150878
1294	6273.064133
1295	6271.436077
1296	6270.315094
1297	6269.532479
1298	6268.728376
1299	6268.144436
1300	6267.322777
1301	6266.060884
1302	6264.703937
1303	6262.975123
1304	6260.779155
1305	6259.263663
1306	6258.893553
1307	6257.521152
1308	6256.891972
1309	6256.123646
1310	6255.625588
1311	6254.373241
1312	6253.008171
1313	6251.962239
1314	6250.863851
1315	6250.221181
1316	6248.547459
1317	6248.102925
1318	6247.097381
1319	6245.714271
1320	6244.996269
1321	6243.936049
1322	6242.42238
1323	6241.698989
1324	6241.262616
1325	6240.149593
1326	6239.778317
1327	6238.802314
1328	6238.272345
1329	6237.619527
1330	6236.160923
1331	6235.652209
1332	6235.044767
1333	6234.11679
1334	6233.442944
1335	6231.621371
1336	6231.135349
1337	6229.454505
1338	6227.451234
1339	6226.599727
1340	6225.054725
1341	6223.783214
1342	6222.913169
1343	6221.603552
1344	6219.915842
1345	6219.257348
1346	6218.671143
1347	6217.637611
1348	6215.530947
1349	6214.295435
1350	6213.680113
1351	6212.485927
1352	6210.749606
1353	6210.206439
1354	6208.96242
1355	6207.960672
1356	6206.95199
1357	6205.652435
1358	6204.823144
1359	6204.181548
1360	6202.60923
1361	6201.659566
1362	6200.638452
1363	6200.070089
1364	6199.489249
1365	6198.323743
1366	6197.259578
1367	6196.39732
1368	6195.411721
1369	6194.677634
1370	6193.627483
1371	6192.940639
1372	6192.34141
1373	6191.616191
1374	6191.127444
1375	6189.676547
1376	6189.016364
1377	6188.567798
1378	6187.510866
1379	6186.527118
1380	6184.950867
1381	6184.452223
1382	6183.132724
1383	6182.084616
1384	6181.484013
1385	6180.542738
1386	6179.48567
1387	6178.95543
1388	6178.452218
1389	6177.065007
1390	6175.553062
1391	6174.392327
1392	6173.434575
1393	6172.661926
1394	6172.136411
1395	6171.320595
1396	6169.900252
1397	6168.690992
1398	6167.840962
1399	6166.74734
1400	6166.227762
1401	6165.638349
1402	6164.443916
1403	6163.446613
1404	6162.482998
1405	6161.460668
1406	6160.545463
1407	6159.272031
1408	6158.74566
1409	6157.751557
1410	6157.3032
1411	6156.214995
1412	6155.226073
1413	6153.899884
1414	6153.081811
1415	6151.706088
1416	6151.209731
1417	6150.013377
1418	6148.838695
1419	6148.198151
1420	6146.604694
1421	6144.819593
1422	6143.923279
1423	6142.902511
1424	6142.262952
1425	6141.370069
1426	6140.198252
1427	6139.582591
1428	6138.866674
1429	6138.17893
1430	6137.429576
1431	6136.16266
1432	6134.977007
1433	6134.502017
1434	6133.791961
1435	6132.921938
1436	6132.006789
1437	6131.182116
1438	6130.621061
1439	6130.455803
1440	6129.458873
1441	6127.523904
1442	6126.690521
1443	6125.965991
1444	6123.614178
1445	6123.042935
1446	6121.063896
1447	6119.993889
1448	6119.065939
1449	6118.170039
1450	6116.513532
1451	6115.430503
1452	6114.741743
1453	6112.906812
1454	6112.247084
1455	6111.95455
1456	6111.252832
1457	6110.499323
1458	6110.090144
1459	6109.32591
1460	6108.468118
1461	6107.615595
1462	6106.061777
1463	6105.225824
1464	6104.61128
1465	6104.027416
1466	6103.535166
1467	6102.615304
1468	6101.749971
1469	6100.724895
1470	6099.838727
1471	6098.864999
1472	6098.191863
1473	6097.017815
1474	6096.496915
1475	6095.497213
1476	6095.169859
1477	6093.756279
1478	6093.017974
1479	6092.407457
1480	6091.5447
1481	6090.930998
1482	6089.289373
1483	6088.472202
1484	6087.662599
1485	6086.56308
1486	6086.310701
1487	6085.736814
1488	6085.055222
1489	6083.832437
1490	6082.205036
1491	6081.379018
1492	6080.126607
1493	6078.914805
1494	6078.197034
1495	6077.607298
1496	6077.004833
1497	6075.939211
1498	6074.764659
1499	6074.032384
1500	6073.050202
1501	6072.088036
1502	6071.579828
1503	6070.676154
1504	6069.527863
1505	6068.829021
1506	6067.796705
1507	6067.094135
1508	6066.030497
1509	6064.990755
1510	6064.618216
1511	6063.777726
1512	6062.286891
1513	6061.495584
1514	6061.104061
1515	6060.590517
1516	6059.899859
1517	6058.840218
1518	6057.872073
1519	6056.489439
1520	6055.407334
1521	6054.516768
1522	6053.894716
1523	6052.763782
1524	6051.464771
1525	6050.582564
1526	6049.608539
1527	6048.703589
1528	6048.050659
1529	6047.490821
1530	6046.359155
1531	6045.638746
1532	6044.993256
1533	6044.315699
1534	6043.657203
1535	6042.661829
1536	6042.046278
1537	6040.82891
1538	6039.987457
1539	6039.400132
1540	6038.726711
1541	6036.205102
1542	6035.77875
1543	6035.050198
1544	6034.653866
1545	6033.782561
1546	6033.146383
1547	6031.250222
1548	6030.202284
1549	6029.916386
1550	6029.575706
1551	6029.16577
1552	6028.355419
1553	6027.680571
1554	6026.738047
1555	6026.391033
1556	6025.47685
1557	6024.893217
1558	6024.093057
1559	6023.65139
1560	6022.674752
1561	6022.021123
1562	6021.493331
1563	6020.863438
1564	6020.040495
1565	6019.0833
1566	6018.115817
1567	6017.405227
1568	6016.498759
1569	6016.130688
1570	6014.765209
1571	6014.095217
1572	6013.628275
1573	6012.51297
1574	6010.990563
1575	6010.616795
1576	6009.629504
1577	6008.907171
1578	6008.661576
1579	6008.280316
1580	6007.509291
1581	6006.221555
1582	6005.781762
1583	6004.867278
1584	6004.306868
1585	6003.809176
1586	6002.335053
1587	6001.763301
1588	6001.379083
1589	6001.007025
1590	6000.387979
1591	5999.816933
1592	5999.052633
1593	5997.09135
1594	5996.632868
1595	5996.11754
1596	5995.667755
1597	5994.756383
1598	5994.07716
1599	5992.812608
1600	5992.096299
1601	5991.207241
1602	5990.115376
1603	5989.425005
1604	5988.30338
1605	5987.965054
1606	5987.356924
1607	5986.064203
1608	5985.405857
1609	5984.813743
1610	5984.274504
1611	5983.425806
1612	5982.420095
1613	5981.807972
1614	5981.184892
1615	5980.543736
1616	5978.937271
1617	5978.444895
1618	5977.806608
1619	5976.162265
1620	5975.151354
1621	5974.347791
1622	5974.051699
1623	5973.646469
1624	5973.330324
1625	5972.92897
1626	5972.194847
1627	5971.196189
1628	5970.530272
1629	5969.286381
1630	5968.808333
1631	5968.193833
1632	5967.735068
1633	5967.107516
1634	5966.676257
1635	5966.022121
1636	5965.481872
1637	5964.940649
1638	5964.34751
1639	5963.807693
1640	5963.465549
1641	5963.004673
1642	5961.892571
1643	5959.230262
1644	5958.112785
1645	5956.700926
1646	5955.941994
1647	5955.772096
1648	5955.628642
1649	5954.910388
1650	5954.216543
1651	5953.686624
1652	5953.277234
1653	5952.448319
1654	5951.548394
1655	5950.849733
1656	5950.315921
1657	5949.027455
1658	5948.201941
1659	5947.602723
1660	5946.960847
1661	5946.069256
1662	5945.608023
1663	5945.083955
1664	5944.031667
